route_id,source_city_id,destination_city_id,mode,submode,distance_km,duration_minutes,availability_status,cost_general,cost_sleeper,cost_ac3,cost_ac2,cost_ac1,cost_is_estimated,source_dataset,source_quality,raw_route_key
flight:ahmedabad:kolkata,city-ahmedabad,city-kolkata,flight,flight_standard,1620.37965261518,150,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Ahmedabad::Kolkata
flight:ahmedabad:kozhikode-calicut,city-ahmedabad,city-kozhikode-calicut,flight,flight_standard,1372.23,131,available,,,,,,False,flight_csv_sanitized,medium,Ahmedabad::Kozhikode (Calicut)
flight:ahmedabad:lucknow,city-ahmedabad,city-lucknow,flight,flight_standard,928.620288836063,96,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Lucknow
flight:ahmedabad:madurai,city-ahmedabad,city-madurai,flight,flight_standard,1581.70075643038,147,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Madurai
flight:ahmedabad:mangaluru-mangalore,city-ahmedabad,city-mangaluru-mangalore,flight,flight_standard,1148.57,135,available,,,,,,False,flight_csv,medium,Ahmedabad::Mangaluru (Mangalore)
flight:ahmedabad:mumbai,city-ahmedabad,city-mumbai,flight,flight_standard,442.30746513644,59,available,,,,,,False,flight_csv_with_xlsx_overlay_sanitized,high,Ahmedabad::Mumbai
flight:ahmedabad:mysore,city-ahmedabad,city-mysore,flight,flight_standard,1270.59340857782,123,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Mysore
flight:ahmedabad:nagpur,city-ahmedabad,city-nagpur,flight,flight_standard,698.170698774413,79,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Nagpur
flight:ahmedabad:nashik,city-ahmedabad,city-nashik,flight,flight_standard,365.86,70,available,,,,,,False,flight_csv,medium,Ahmedabad::Nashik
flight:ahmedabad:patna,city-ahmedabad,city-patna,flight,flight_standard,1293.4299783712,124,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Patna
flight:ahmedabad:prayagraj-allahabad,city-ahmedabad,city-prayagraj-allahabad,flight,flight_standard,960.47,105,available,,,,,,False,flight_csv,medium,Ahmedabad::Prayagraj (Allahabad)
flight:ahmedabad:pune,city-ahmedabad,city-pune,flight,flight_standard,516.576509138577,65,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Pune
flight:ahmedabad:raipur,city-ahmedabad,city-raipur,flight,flight_standard,961.799819315378,99,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Raipur
flight:ahmedabad:rajkot,city-ahmedabad,city-rajkot,flight,flight_standard,206.884296331385,41,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Rajkot
flight:ahmedabad:ranchi,city-ahmedabad,city-ranchi,flight,flight_standard,1297.80715503336,125,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Ranchi
flight:ahmedabad:siliguri,city-ahmedabad,city-siliguri,flight,flight_standard,1632.89,151,available,,,,,,False,flight_csv_sanitized,medium,Ahmedabad::Siliguri
flight:ahmedabad:srinagar,city-ahmedabad,city-srinagar,flight,flight_standard,1233.73009982639,120,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Srinagar
flight:ahmedabad:tiruchirappalli,city-ahmedabad,city-tiruchirappalli,flight,flight_standard,1512.80738339499,141,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Tiruchirappalli
flight:ahmedabad:vadodara,city-ahmedabad,city-vadodara,flight,flight_standard,102.0,33,unavailable,,,,,,False,flight_csv_sanitized,medium,Ahmedabad::Vadodara
flight:ahmedabad:varanasi,city-ahmedabad,city-varanasi,flight,flight_standard,1070.02442547245,107,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Varanasi
flight:ahmedabad:vijayawada,city-ahmedabad,city-vijayawada,flight,flight_standard,1121.7278712178,111,unknown,,,,,,False,flight_xlsx_sanitized,medium,Ahmedabad::Vijayawada
flight:aizawl:agartala,city-aizawl,city-agartala,flight,flight_standard,140.49,36,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Agartala
flight:aizawl:agatti-island-lakshadweep,city-aizawl,city-agatti-island-lakshadweep,flight,flight_standard,2602.21,225,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Agatti Island (Lakshadweep)
flight:aizawl:ahmedabad,city-aizawl,city-ahmedabad,flight,flight_standard,2040.37,182,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Ahmedabad
flight:aizawl:akola,city-aizawl,city-akola,flight,flight_standard,1636.87,151,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Akola
flight:aizawl:amritsar,city-aizawl,city-amritsar,flight,flight_standard,1955.52,175,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Amritsar
flight:aizawl:bathinda,city-aizawl,city-bathinda,flight,flight_standard,1882.83,170,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bathinda
flight:aizawl:belagavi-belgaum,city-aizawl,city-belagavi-belgaum,flight,flight_standard,2079.13,185,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Belagavi (Belgaum)
flight:aizawl:bellary,city-aizawl,city-bellary,flight,flight_standard,1906.19,172,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bellary
flight:aizawl:bengaluru,city-aizawl,city-bengaluru,flight,flight_standard,1965.53,176,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bengaluru
flight:aizawl:bhavnagar,city-aizawl,city-bhavnagar,flight,flight_standard,2106.24,187,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bhavnagar
flight:aizawl:bhopal,city-aizawl,city-bhopal,flight,flight_standard,1558.18,145,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bhopal
flight:aizawl:bhubaneswar,city-aizawl,city-bhubaneswar,flight,flight_standard,806.81,87,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bhubaneswar
flight:aizawl:bhuj,city-aizawl,city-bhuj,flight,flight_standard,2337.83,205,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bhuj
flight:aizawl:bikaner,city-aizawl,city-bikaner,flight,flight_standard,1985.15,178,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Bikaner
flight:aizawl:chandigarh,city-aizawl,city-chandigarh,flight,flight_standard,1736.94,159,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Chandigarh
flight:aizawl:coimbatore,city-aizawl,city-coimbatore,flight,flight_standard,2178.5,193,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Coimbatore
flight:aizawl:cooch-behar,city-aizawl,city-cooch-behar,flight,flight_standard,421.96,57,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Cooch Behar
flight:aizawl:dabolim-vasco-da-gama,city-aizawl,city-dabolim-vasco-da-gama,flight,flight_standard,2177.53,193,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Dabolim (Vasco da Gama)
flight:aizawl:daporijo,city-aizawl,city-daporijo,flight,flight_standard,414.04,57,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Daporijo
flight:aizawl:dehradun,city-aizawl,city-dehradun,flight,flight_standard,1612.3,149,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Dehradun
flight:aizawl:delhi,city-aizawl,city-delhi,flight,flight_standard,1633.69,151,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::New Delhi
flight:aizawl:dhanbad,city-aizawl,city-dhanbad,flight,flight_standard,628.15,73,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Dhanbad
flight:aizawl:dharamshala-kangra,city-aizawl,city-dharamshala-kangra,flight,flight_standard,1857.03,168,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Dharamshala / Kangra
flight:aizawl:dibrugarh,city-aizawl,city-dibrugarh,flight,flight_standard,470.98,61,unavailable,,,,,,False,flight_csv_sanitized,medium,Aizawl::Dibrugarh
flight:aizawl:dimapur,city-aizawl,city-dimapur,flight,flight_standard,254.78,45,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Dimapur
flight:aizawl:diu,city-aizawl,city-diu,flight,flight_standard,2258.15,199,unavailable,,,,,,False,flight_csv_sanitized,medium,Aizawl::Diu
flight:aizawl:gaya,city-aizawl,city-gaya,flight,flight_standard,784.67,85,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Gaya
flight:aizawl:gorakhpur,city-aizawl,city-gorakhpur,flight,flight_standard,977.69,100,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Gorakhpur
flight:aizawl:guna,city-aizawl,city-guna,flight,flight_standard,1553.88,145,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Guna
flight:aizawl:guwahati,city-aizawl,city-guwahati,flight,flight_standard,272.85,46,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Guwahati
flight:aizawl:gwalior,city-aizawl,city-gwalior,flight,flight_standard,1474.49,138,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Gwalior
flight:aizawl:hisar,city-aizawl,city-hisar,flight,flight_standard,1773.82,161,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Hisar
flight:aizawl:hubballi-hubli,city-aizawl,city-hubballi-hubli,flight,flight_standard,2062.3,184,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Hubballi (Hubli)
flight:aizawl:hyderabad,city-aizawl,city-hyderabad,flight,flight_standard,1633.73,151,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Hyderabad
flight:aizawl:indore,city-aizawl,city-indore,flight,flight_standard,1720.93,157,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Indore
flight:aizawl:kadapa,city-aizawl,city-kadapa,flight,flight_standard,1783.33,162,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Kadapa
flight:aizawl:khajuraho,city-aizawl,city-khajuraho,flight,flight_standard,1291.75,124,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Khajuraho
flight:aizawl:kochi,city-aizawl,city-kochi,flight,flight_standard,2296.8,202,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Kochi
flight:aizawl:kolkata,city-aizawl,city-kolkata,flight,flight_standard,447.74,59,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Kolkata
flight:aizawl:kozhikode-calicut,city-aizawl,city-kozhikode-calicut,flight,flight_standard,2258.83,199,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Kozhikode (Calicut)
flight:aizawl:mangaluru-mangalore,city-aizawl,city-mangaluru-mangalore,flight,flight_standard,2224.15,196,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Mangaluru (Mangalore)
flight:aizawl:mumbai,city-aizawl,city-mumbai,flight,flight_standard,2108.54,187,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Mumbai
flight:aizawl:nashik,city-aizawl,city-nashik,flight,flight_standard,1986.41,178,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Nashik
flight:aizawl:prayagraj-allahabad,city-aizawl,city-prayagraj-allahabad,flight,flight_standard,1114.49,111,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Prayagraj (Allahabad)
flight:aizawl:siliguri,city-aizawl,city-siliguri,flight,flight_standard,535.76,66,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Siliguri
flight:aizawl:vadodara,city-aizawl,city-vadodara,flight,flight_standard,1990.92,178,available,,,,,,False,flight_csv_sanitized,medium,Aizawl::Vadodara
flight:akola:agartala,city-akola,city-agartala,flight,flight_standard,1499.8,140,available,,,,,,False,flight_csv_sanitized,medium,Akola::Agartala
flight:akola:dabolim-vasco-da-gama,city-akola,city-dabolim-vasco-da-gama,flight,flight_standard,680.06,77,available,,,,,,False,flight_csv_sanitized,medium,Akola::Dabolim (Vasco da Gama)
flight:akola:gaya,city-akola,city-gaya,flight,flight_standard,925.04,155,available,,,,,,False,flight_csv,medium,Akola::Gaya
flight:akola:gorakhpur,city-akola,city-gorakhpur,flight,flight_standard,935.81,97,available,,,,,,False,flight_csv_sanitized,medium,Akola::Gorakhpur
flight:akola:guna,city-akola,city-guna,flight,flight_standard,445.42,70,available,,,,,,False,flight_csv,medium,Akola::Guna
flight:akola:guwahati,city-akola,city-guwahati,flight,flight_standard,1597.83,148,available,,,,,,False,flight_csv_sanitized,medium,Akola::Guwahati
flight:akola:gwalior,city-akola,city-gwalior,flight,flight_standard,636.54,74,available,,,,,,False,flight_csv_sanitized,medium,Akola::Gwalior
flight:akola:hisar,city-akola,city-hisar,flight,flight_standard,953.95,110,available,,,,,,False,flight_csv,medium,Akola::Hisar
flight:akola:hubballi-hubli,city-akola,city-hubballi-hubli,flight,flight_standard,626.83,140,available,,,,,,False,flight_csv,medium,Akola::Hubballi (Hubli)
flight:akola:hyderabad,city-akola,city-hyderabad,flight,flight_standard,406.42,155,available,,,,,,False,flight_csv,medium,Akola::Hyderabad
flight:akola:indore,city-akola,city-indore,flight,flight_standard,264.37,130,available,,,,,,False,flight_csv,medium,Akola::Indore
flight:akola:khajuraho,city-akola,city-khajuraho,flight,flight_standard,545.44,70,available,,,,,,False,flight_csv,medium,Akola::Khajuraho
flight:akola:nashik,city-akola,city-nashik,flight,flight_standard,349.95,90,available,,,,,,False,flight_csv,medium,Akola::Nashik
flight:akola:siliguri,city-akola,city-siliguri,flight,flight_standard,1325.06,135,available,,,,,,False,flight_csv,medium,Akola::Siliguri
flight:allahabad:agra,city-allahabad,city-agra,flight,flight_standard,421.874423336779,57,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Agra
flight:allahabad:ahmedabad,city-allahabad,city-ahmedabad,flight,flight_standard,960.472758171006,99,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Ahmedabad
flight:allahabad:amritsar,city-allahabad,city-amritsar,flight,flight_standard,970.788087553296,100,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Amritsar
flight:allahabad:aurangabad,city-allahabad,city-aurangabad,flight,flight_standard,898.108293726166,94,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Aurangabad
flight:allahabad:bengaluru,city-allahabad,city-bengaluru,flight,flight_standard,1424.98461686268,135,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Bangalore
flight:allahabad:chandigarh,city-allahabad,city-chandigarh,flight,flight_standard,757.229628439113,83,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Chandigarh
flight:allahabad:chennai,city-allahabad,city-chennai,flight,flight_standard,1394.95737042435,132,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Chennai
flight:allahabad:coimbatore,city-allahabad,city-coimbatore,flight,flight_standard,1676.69692183628,154,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Coimbatore
flight:allahabad:delhi,city-allahabad,city-delhi,flight,flight_standard,575.25054818856,69,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Delhi
flight:allahabad:guwahati,city-allahabad,city-guwahati,flight,flight_standard,989.126323608796,101,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Guwahati
flight:allahabad:gwalior,city-allahabad,city-gwalior,flight,flight_standard,363.417068074963,53,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Gwalior
flight:allahabad:hubli,city-allahabad,city-hubli,flight,flight_standard,1317.22150925677,126,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Hubli
flight:allahabad:hyderabad,city-allahabad,city-hyderabad,flight,flight_standard,973.864263114873,100,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Hyderabad
flight:allahabad:indore,city-allahabad,city-indore,flight,flight_standard,672.825010876074,77,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Indore
flight:allahabad:jaipur,city-allahabad,city-jaipur,flight,flight_standard,611.958400681338,72,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Jaipur
flight:allahabad:jodhpur,city-allahabad,city-jodhpur,flight,flight_standard,873.787387966967,92,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Jodhpur
flight:allahabad:kolkata,city-allahabad,city-kolkata,flight,flight_standard,748.10595129986,83,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Kolkata
flight:allahabad:lucknow,city-allahabad,city-lucknow,flight,flight_standard,170.082314770298,38,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Lucknow
flight:allahabad:madurai,city-allahabad,city-madurai,flight,flight_standard,1777.02770329325,162,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Madurai
flight:allahabad:mumbai,city-allahabad,city-mumbai,flight,flight_standard,1152.20471878263,114,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Mumbai
flight:allahabad:mysore,city-allahabad,city-mysore,flight,flight_standard,1555.44193687311,145,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Mysore
flight:allahabad:nagpur,city-allahabad,city-nagpur,flight,flight_standard,555.705776811577,68,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Nagpur
flight:allahabad:patna,city-allahabad,city-patna,flight,flight_standard,337.057167187688,51,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Patna
flight:allahabad:pune,city-allahabad,city-pune,flight,flight_standard,1108.80445791343,110,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Pune
flight:allahabad:raipur,city-allahabad,city-raipur,flight,flight_standard,473.152571951377,61,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Raipur
flight:allahabad:rajkot,city-allahabad,city-rajkot,flight,flight_standard,1166.45686169628,115,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Rajkot
flight:allahabad:ranchi,city-allahabad,city-ranchi,flight,flight_standard,433.105638061304,58,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Ranchi
flight:allahabad:srinagar,city-allahabad,city-srinagar,flight,flight_standard,1165.41682269687,115,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Srinagar
flight:allahabad:tiruchirappalli,city-allahabad,city-tiruchirappalli,flight,flight_standard,1662.94579579432,153,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Tiruchirappalli
flight:allahabad:varanasi,city-allahabad,city-varanasi,flight,flight_standard,112.223816501572,34,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Varanasi
flight:allahabad:vijayawada,city-allahabad,city-vijayawada,flight,flight_standard,995.547298641086,102,unknown,,,,,,False,flight_xlsx_sanitized,medium,Allahabad::Vijayawada
flight:amritsar:agartala,city-amritsar,city-agartala,flight,flight_standard,1832.37,166,available,,,,,,False,flight_csv_sanitized,medium,Amritsar::Agartala
flight:amritsar:agatti-island-lakshadweep,city-amritsar,city-agatti-island-lakshadweep,flight,flight_standard,2337.16,205,available,,,,,,False,flight_csv_sanitized,medium,Amritsar::Agatti Island (Lakshadweep)
